dataset	bialsites_avg	sf_avg	sxA_avg	sxB_avg	ss_avg	successive_ss_avg	piA_avg	piB_avg	thetaA_avg	thetaB_avg	DtajA_avg	DtajB_avg	divAB_avg	netdivAB_avg	minDivAB_avg	maxDivAB_avg	Gmin_avg	Gmax_avg	FST_avg	ss_sf	ss_noSf	noSs_sf	noSs_noSf
LG20_21585000_21590000	102.00000	0.00000	0.00421	0.01052	0.00673	8.00000	0.00496	0.00813	0.00479	0.00755	0.23262	0.49474	0.00807	0.00153	0.00105	0.01367	0.13025	1.69320	0.11278	0.00000	1.00000	0.00000	0.00000
LG20_21750000_21755000	63.00000	0.00000	0.00563	0.00495	0.00360	2.00000	0.00365	0.00371	0.00404	0.00375	-0.62430	-0.06727	0.00530	0.00163	0.00203	0.00968	0.38208	1.82547	0.19432	0.00000	1.00000	0.00000	0.00000
LG20_22310000_22315000	102.00000	0.00000	0.00187	0.00727	0.01206	26.00000	0.00633	0.00811	0.00610	0.00847	0.24643	-0.27433	0.00687	-0.00035	0.00249	0.01580	0.36303	2.29916	-0.02706	0.00000	1.00000	0.00000	0.00000
LG20_23005000_23010000	127.00000	0.00000	0.00330	0.01733	0.00557	2.00000	0.00363	0.00986	0.00388	0.01003	-0.41803	-0.10820	0.00879	0.00204	0.00186	0.01382	0.21121	1.57236	0.14187	0.00000	1.00000	0.00000	0.00000
LG20_23670000_23675000	123.00000	0.00000	0.01445	0.00248	0.00846	7.00000	0.01042	0.00476	0.01004	0.00479	0.24665	-0.04007	0.00853	0.00094	0.00268	0.01569	0.31452	1.83871	0.06345	0.00000	1.00000	0.00000	0.00000
LG20_24140000_24145000	86.00000	0.00000	0.00692	0.00503	0.00608	4.00000	0.00597	0.00440	0.00569	0.00487	0.31095	-0.61110	0.00523	0.00004	0.00231	0.00944	0.44098	1.80401	0.00463	0.00000	1.00000	0.00000	0.00000
LG21_330000_335000	107.00000	0.00000	0.00456	0.01118	0.00642	3.00000	0.00481	0.00750	0.00481	0.00771	-0.00323	-0.17791	0.00769	0.00154	0.00062	0.01139	0.08084	1.48204	0.11980	0.00000	1.00000	0.00000	0.00000
LG21_365000_370000	86.00000	0.00000	0.00268	0.00743	0.00764	7.00000	0.00486	0.00580	0.00452	0.00660	0.47855	-0.78671	0.00539	0.00006	0.00103	0.00991	0.19149	1.83830	0.00653	0.00000	1.00000	0.00000	0.00000
LG21_955000_960000	58.00000	0.00000	0.00084	0.00502	0.00627	8.00000	0.00265	0.00455	0.00311	0.00495	-0.94922	-0.51983	0.00351	-0.00009	0.00021	0.00627	0.05960	1.78808	-0.01357	0.00000	1.00000	0.00000	0.00000
LG21_1040000_1045000	89.00000	0.00000	0.00423	0.00646	0.00913	6.00000	0.00552	0.00634	0.00585	0.00683	-0.36127	-0.46003	0.00652	0.00059	0.00156	0.01069	0.23909	1.63947	0.05138	0.00000	1.00000	0.00000	0.00000
LG21_3375000_3380000	84.00000	0.00165	0.00310	0.00971	0.00289	1.00000	0.00226	0.00521	0.00262	0.00552	-0.88067	-0.36456	0.00965	0.00592	0.00496	0.01426	0.51367	1.47681	0.46385	1.00000	0.00000	0.00000	0.00000
LG21_4285000_4290000	131.00000	0.00000	0.00851	0.01308	0.00561	1.00000	0.00573	0.00769	0.00618	0.00818	-0.47139	-0.38487	0.00745	0.00074	0.00104	0.01432	0.13932	1.92260	0.05659	0.00000	1.00000	0.00000	0.00000
LG21_4545000_4550000	87.00000	0.00000	0.00415	0.00829	0.00560	3.00000	0.00468	0.00562	0.00427	0.00608	0.62685	-0.48463	0.00591	0.00075	0.00166	0.01016	0.28070	1.71930	0.07381	0.00000	1.00000	0.00000	0.00000
LG21_4625000_4630000	69.00000	0.00000	0.00434	0.00785	0.00207	2.00000	0.00253	0.00453	0.00280	0.00434	-0.61178	0.27760	0.00498	0.00145	0.00000	0.00826	0.00000	1.65899	0.18277	0.00000	1.00000	0.00000	0.00000
LG21_5770000_5775000	88.00000	0.00000	0.00445	0.00657	0.00763	4.00000	0.00462	0.00556	0.00529	0.00622	-0.81368	-0.67471	0.00508	-0.00001	0.00021	0.01165	0.04167	2.29167	-0.00076	0.00000	1.00000	0.00000	0.00000
LG21_5990000_5995000	84.00000	0.00000	0.00529	0.01186	0.00064	0.00000	0.00272	0.00467	0.00260	0.00547	0.31134	-0.93797	0.00618	0.00248	0.00085	0.01186	0.13714	1.92000	0.26760	0.00000	1.00000	0.00000	0.00000
LG21_6650000_6655000	85.00000	0.00000	0.00063	0.01544	0.00167	1.00000	0.00097	0.00719	0.00100	0.00749	-0.18938	-0.25969	0.00535	0.00127	0.00104	0.01210	0.19481	2.25974	0.14533	0.00000	1.00000	0.00000	0.00000
LG21_6675000_6680000	77.00000	0.00021	0.00351	0.00846	0.00372	3.00000	0.00329	0.00572	0.00316	0.00533	0.25098	0.47086	0.00563	0.00112	0.00124	0.01053	0.21996	1.86965	0.11973	1.00000	0.00000	0.00000	0.00000
LG21_7180000_7185000	75.00000	0.00000	0.00295	0.00589	0.00694	12.00000	0.00480	0.00595	0.00433	0.00562	0.68904	0.37323	0.00530	-0.00008	0.00063	0.01031	0.11921	1.94702	-0.00789	0.00000	1.00000	0.00000	0.00000
LG21_7315000_7320000	118.00000	0.00042	0.00832	0.01455	0.00125	1.00000	0.00402	0.00718	0.00419	0.00692	-0.25807	0.24180	0.00857	0.00297	0.00291	0.01393	0.33962	1.62534	0.22443	1.00000	0.00000	0.00000	0.00000
LG21_7510000_7515000	70.00000	0.00000	0.00517	0.00642	0.00290	2.00000	0.00363	0.00373	0.00354	0.00408	0.16913	-0.55423	0.00443	0.00075	0.00103	0.00869	0.23377	1.96364	0.10008	0.00000	1.00000	0.00000	0.00000
LG21_7790000_7795000	83.00000	0.00062	0.00457	0.01102	0.00104	1.00000	0.00287	0.00503	0.00246	0.00528	1.05485	-0.30378	0.00654	0.00259	0.00312	0.00936	0.47703	1.43110	0.26322	1.00000	0.00000	0.00000	0.00000
LG21_7800000_7805000	110.00000	0.00272	0.00712	0.01088	0.00230	1.00000	0.00400	0.00497	0.00412	0.00577	-0.18648	-0.89909	0.01039	0.00591	0.00900	0.01277	0.86577	1.22819	0.41810	1.00000	0.00000	0.00000	0.00000
LG21_8425000_8430000	125.00000	0.00000	0.00741	0.01070	0.00761	4.00000	0.00604	0.00850	0.00658	0.00802	-0.53147	0.39011	0.00956	0.00229	0.00329	0.01481	0.34450	1.55024	0.14641	0.00000	1.00000	0.00000	0.00000
LG21_9195000_9200000	68.00000	0.00000	0.00104	0.00770	0.00541	6.00000	0.00311	0.00625	0.00282	0.00574	0.63360	0.57690	0.00519	0.00051	0.00021	0.01040	0.04009	2.00445	0.05594	0.00000	1.00000	0.00000	0.00000
LG21_9655000_9660000	64.00000	0.00000	0.00188	0.00795	0.00355	3.00000	0.00227	0.00523	0.00238	0.00504	-0.28815	0.24308	0.00446	0.00071	0.00021	0.00753	0.04688	1.68750	0.09372	0.00000	1.00000	0.00000	0.00000
LG21_10035000_10040000	52.00000	0.00000	0.00474	0.00412	0.00186	1.00000	0.00318	0.00264	0.00289	0.00262	0.62732	0.04947	0.00380	0.00090	0.00124	0.00742	0.32530	1.95181	0.14388	0.00000	1.00000	0.00000	0.00000
LG21_10230000_10235000	70.00000	0.00000	0.00432	0.00350	0.00658	15.00000	0.00462	0.00406	0.00478	0.00441	-0.20585	-0.51530	0.00441	0.00007	0.00144	0.00679	0.32642	1.53886	0.00883	0.00000	1.00000	0.00000	0.00000
LG21_11510000_11515000	72.00000	0.00000	0.00233	0.00613	0.00676	5.00000	0.00388	0.00565	0.00398	0.00565	-0.16923	0.00433	0.00594	0.00118	0.00148	0.01057	0.24901	1.77866	0.11896	0.00000	1.00000	0.00000	0.00000
LG21_12290000_12295000	81.00000	0.00000	0.00334	0.00856	0.00501	6.00000	0.00363	0.00633	0.00366	0.00594	-0.04306	0.42171	0.00567	0.00069	0.00021	0.01316	0.03681	2.31902	0.07013	0.00000	1.00000	0.00000	0.00000
LG21_12695000_12700000	37.00000	0.00000	0.00333	0.00270	0.00166	1.00000	0.00205	0.00180	0.00219	0.00191	-0.38560	-0.36101	0.00185	-0.00008	0.00000	0.00479	0.00000	2.58750	-0.02274	0.00000	1.00000	0.00000	0.00000
LG21_12795000_12800000	71.00000	0.00000	0.00239	0.00738	0.00564	4.00000	0.00411	0.00577	0.00352	0.00570	1.07255	0.07889	0.00563	0.00069	0.00109	0.00933	0.19272	1.65739	0.07075	0.00000	1.00000	0.00000	0.00000
LG21_12990000_12995000	60.00000	0.00000	0.00041	0.01053	0.00145	2.00000	0.00087	0.00508	0.00081	0.00524	0.39045	-0.20264	0.00385	0.00088	0.00000	0.00784	0.00000	2.03571	0.13913	0.00000	1.00000	0.00000	0.00000
LG21_14100000_14105000	89.00000	0.00000	0.00442	0.00947	0.00484	3.00000	0.00428	0.00600	0.00405	0.00626	0.35270	-0.26967	0.00696	0.00183	0.00189	0.01073	0.27181	1.54027	0.16229	0.00000	1.00000	0.00000	0.00000
LG21_14435000_14440000	45.00000	0.00000	0.00122	0.00653	0.00143	2.00000	0.00125	0.00340	0.00116	0.00348	0.47239	-0.15441	0.00279	0.00046	0.00061	0.00469	0.21951	1.68293	0.09784	0.00000	1.00000	0.00000	0.00000
LG21_14450000_14455000	70.00000	0.00000	0.00246	0.01065	0.00123	0.00000	0.00161	0.00489	0.00161	0.00520	-0.01305	-0.38806	0.00404	0.00079	0.00123	0.00655	0.30423	1.62254	0.11703	0.00000	1.00000	0.00000	0.00000
LG21_14775000_14780000	55.00000	0.00000	0.00210	0.00463	0.00484	8.00000	0.00310	0.00373	0.00304	0.00414	0.12338	-0.64076	0.00464	0.00122	0.00000	0.00694	0.00000	1.49622	0.16362	0.00000	1.00000	0.00000	0.00000
LG21_16045000_16050000	95.00000	0.00000	0.00145	0.01097	0.00724	7.00000	0.00472	0.00813	0.00381	0.00798	1.52966	0.12169	0.00653	0.00011	0.00062	0.01511	0.09507	2.31338	0.00910	0.00000	1.00000	0.00000	0.00000
LG21_16705000_16710000	60.00000	0.00000	0.00207	0.00477	0.00560	3.00000	0.00317	0.00482	0.00336	0.00454	-0.36854	0.40052	0.00422	0.00022	0.00124	0.00726	0.29508	1.72131	0.02931	0.00000	1.00000	0.00000	0.00000
LG21_17430000_17435000	110.00000	0.00000	0.00418	0.00983	0.00899	6.00000	0.00654	0.00807	0.00577	0.00824	0.85656	-0.13368	0.00743	0.00013	0.00105	0.01547	0.14062	2.08125	0.00962	0.00000	1.00000	0.00000	0.00000
LG21_17580000_17585000	69.00000	0.00000	0.00124	0.00664	0.00643	7.00000	0.00366	0.00628	0.00336	0.00572	0.57471	0.62351	0.00512	0.00015	0.00187	0.00933	0.36486	1.82432	0.01568	0.00000	1.00000	0.00000	0.00000
LG21_17790000_17795000	69.00000	0.00000	0.00374	0.00685	0.00374	2.00000	0.00280	0.00459	0.00327	0.00464	-0.92837	-0.05809	0.00423	0.00054	0.00166	0.00623	0.39237	1.47139	0.07350	0.00000	1.00000	0.00000	0.00000
LG22_2305000_2310000	130.00000	0.00000	0.00561	0.01018	0.01122	3.00000	0.00726	0.00945	0.00737	0.00937	-0.09839	0.05119	0.00851	0.00015	0.00229	0.01392	0.26866	1.63636	0.01000	0.00000	1.00000	0.00000	0.00000
LG22_2585000_2590000	82.00000	0.00000	0.00373	0.00518	0.00809	7.00000	0.00491	0.00590	0.00518	0.00581	-0.33356	0.10038	0.00518	-0.00022	0.00083	0.00892	0.16000	1.72000	-0.02283	0.00000	1.00000	0.00000	0.00000
LG22_2730000_2735000	90.00000	0.00000	0.00422	0.00822	0.00654	2.00000	0.00508	0.00647	0.00471	0.00646	0.49669	0.00204	0.00647	0.00070	0.00169	0.01160	0.26087	1.79348	0.06171	0.00000	1.00000	0.00000	0.00000
LG22_3075000_3080000	90.00000	0.00000	0.00333	0.01166	0.00375	2.00000	0.00299	0.00682	0.00310	0.00675	-0.23782	0.06453	0.00640	0.00150	0.00187	0.00937	0.29295	1.46474	0.14283	0.00000	1.00000	0.00000	0.00000
LG22_3315000_3320000	68.00000	0.00000	0.00562	0.00458	0.00396	5.00000	0.00464	0.00325	0.00420	0.00374	0.67345	-0.83759	0.00429	0.00035	0.00083	0.00916	0.19407	2.13477	0.04611	0.00000	1.00000	0.00000	0.00000
LG22_3715000_3720000	134.00000	0.00000	0.00287	0.02193	0.00266	2.00000	0.00202	0.01148	0.00242	0.01077	-1.04575	0.42432	0.00972	0.00297	0.00041	0.01701	0.04215	1.74941	0.19377	0.00000	1.00000	0.00000	0.00000
LG22_4575000_4580000	75.00000	0.00311	0.00311	0.00913	0.00021	0.00000	0.00131	0.00383	0.00145	0.00409	-0.59482	-0.40280	0.00731	0.00474	0.00436	0.01058	0.59621	1.44795	0.50098	1.00000	0.00000	0.00000	0.00000
LG22_4855000_4860000	66.00000	0.00000	0.00715	0.00315	0.00357	4.00000	0.00464	0.00265	0.00470	0.00295	-0.07722	-0.64054	0.00479	0.00114	0.00126	0.00715	0.26341	1.49268	0.14627	0.00000	1.00000	0.00000	0.00000
LG22_5335000_5340000	71.00000	0.00000	0.00187	0.00958	0.00333	2.00000	0.00235	0.00549	0.00228	0.00566	0.18282	-0.19413	0.00473	0.00082	0.00083	0.00771	0.17604	1.62836	0.10217	0.00000	1.00000	0.00000	0.00000
LG22_5570000_5575000	63.00000	0.00000	0.00376	0.00314	0.00627	8.00000	0.00402	0.00439	0.00440	0.00412	-0.55489	0.41923	0.00442	0.00021	0.00105	0.00878	0.23684	1.98947	0.02671	0.00000	1.00000	0.00000	0.00000
LG22_6820000_6825000	107.00000	0.00000	0.00560	0.00892	0.00767	4.00000	0.00527	0.00713	0.00581	0.00727	-0.60329	-0.11716	0.00707	0.00087	0.00166	0.01099	0.23453	1.55375	0.07134	0.00000	1.00000	0.00000	0.00000
LG22_6850000_6855000	74.00000	0.00000	0.00270	0.00936	0.00333	4.00000	0.00255	0.00578	0.00264	0.00556	-0.21629	0.26095	0.00483	0.00066	0.00021	0.00811	0.04306	1.67943	0.07989	0.00000	1.00000	0.00000	0.00000
LG22_7870000_7875000	130.00000	0.00000	0.00408	0.01164	0.01082	5.00000	0.00683	0.00900	0.00653	0.00984	0.30143	-0.55164	0.00886	0.00094	0.00408	0.01246	0.46095	1.40589	0.06106	0.00000	1.00000	0.00000	0.00000
LG22_8950000_8955000	90.00000	0.00000	0.01365	0.00352	0.00145	2.00000	0.00579	0.00178	0.00661	0.00217	-0.80015	-1.14368	0.00394	0.00016	0.00000	0.01075	0.00000	2.72886	0.02202	0.00000	1.00000	0.00000	0.00000
LG22_9630000_9635000	25.00000	0.00000	0.00101	0.00302	0.00101	1.00000	0.00071	0.00152	0.00088	0.00177	-1.16050	-0.87431	0.00121	0.00009	0.00020	0.00403	0.16667	3.33333	0.04398	0.00000	1.00000	0.00000	0.00000
LG22_10815000_10820000	85.00000	0.00000	0.00349	0.00677	0.00718	6.00000	0.00485	0.00596	0.00467	0.00611	0.25139	-0.15440	0.00558	0.00018	0.00123	0.00964	0.22041	1.72653	0.01739	0.00000	1.00000	0.00000	0.00000
LG22_11410000_11415000	120.00000	0.00000	0.00640	0.01349	0.00754	4.00000	0.00588	0.00855	0.00611	0.00921	-0.23625	-0.46355	0.00761	0.00039	0.00229	0.01463	0.30050	1.92321	0.02872	0.00000	1.00000	0.00000	0.00000
LG22_11630000_11635000	105.00000	0.00000	0.00104	0.01263	0.00807	4.00000	0.00391	0.00841	0.00399	0.00907	-0.13382	-0.47160	0.00643	0.00027	0.00186	0.01077	0.28980	1.67442	0.02368	0.00000	1.00000	0.00000	0.00000
LG22_12130000_12135000	91.00000	0.00000	0.00493	0.00558	0.00901	10.00000	0.00584	0.00636	0.00611	0.00639	-0.28635	-0.02472	0.00598	-0.00012	0.00043	0.00923	0.07171	1.54183	-0.01055	0.00000	1.00000	0.00000	0.00000
LG22_12475000_12480000	216.00000	0.00020	0.00856	0.02038	0.01488	6.00000	0.01027	0.01599	0.01026	0.01544	0.00450	0.23120	0.01565	0.00252	0.00632	0.02181	0.40376	1.39363	0.09461	1.00000	0.00000	0.00000	0.00000
LG22_12745000_12750000	167.00000	0.00000	0.00385	0.01765	0.01238	9.00000	0.00702	0.01312	0.00711	0.01315	-0.08034	-0.01509	0.01232	0.00225	0.00385	0.01927	0.31290	1.56450	0.10863	0.00000	1.00000	0.00000	0.00000
LG22_13510000_13515000	68.00000	0.00000	0.00346	0.00407	0.00631	10.00000	0.00419	0.00468	0.00428	0.00454	-0.12850	0.19061	0.00451	0.00007	0.00000	0.00814	0.00000	1.80451	0.00909	0.00000	1.00000	0.00000	0.00000
LG23_755000_760000	98.00000	0.00046	0.00531	0.01062	0.00623	5.00000	0.00545	0.00737	0.00506	0.00738	0.49805	-0.00755	0.00816	0.00175	0.00369	0.01247	0.45283	1.52830	0.12941	1.00000	0.00000	0.00000	0.00000
LG23_1435000_1440000	131.00000	0.00000	0.00371	0.01052	0.01279	7.00000	0.00685	0.01018	0.00723	0.01021	-0.33804	-0.02036	0.00892	0.00040	0.00248	0.01506	0.27763	1.68895	0.02520	0.00000	1.00000	0.00000	0.00000
LG23_1550000_1555000	89.00000	0.00000	0.00807	0.00440	0.00930	5.00000	0.00819	0.00587	0.00761	0.00600	0.49123	-0.13755	0.00783	0.00080	0.00196	0.01345	0.25000	1.71875	0.05839	0.00000	1.00000	0.00000	0.00000
LG23_2030000_2035000	105.00000	0.00000	0.00378	0.00967	0.00862	4.00000	0.00523	0.00823	0.00543	0.00801	-0.24184	0.17468	0.00719	0.00047	0.00126	0.01345	0.17532	1.87013	0.03650	0.00000	1.00000	0.00000	0.00000
LG23_2925000_2930000	111.00000	0.00000	0.00314	0.01508	0.00503	3.00000	0.00384	0.00763	0.00358	0.00881	0.46777	-0.86728	0.00587	0.00013	0.00126	0.01467	0.21429	2.50000	0.01247	0.00000	1.00000	0.00000	0.00000
LG23_3700000_3705000	113.00000	0.00000	0.00394	0.00891	0.01056	11.00000	0.00627	0.00881	0.00635	0.00853	-0.08197	0.21425	0.00809	0.00055	0.00104	0.01284	0.12802	1.58748	0.03827	0.00000	1.00000	0.00000	0.00000
LG23_3900000_3905000	78.00000	0.00000	0.00188	0.01191	0.00251	3.00000	0.00173	0.00603	0.00192	0.00632	-0.63326	-0.28810	0.00461	0.00073	0.00000	0.00940	0.00000	2.04030	0.09297	0.00000	1.00000	0.00000	0.00000
LG23_4150000_4155000	61.00000	0.00000	0.00613	0.00359	0.00317	3.00000	0.00359	0.00247	0.00407	0.00296	-0.75302	-1.06316	0.00294	-0.00009	0.00021	0.00804	0.07200	2.73600	-0.01720	0.00000	1.00000	0.00000	0.00000
LG23_4590000_4595000	87.00000	0.00000	0.00313	0.00958	0.00542	9.00000	0.00331	0.00613	0.00374	0.00657	-0.74279	-0.43568	0.00506	0.00034	0.00125	0.01104	0.24714	2.18307	0.03812	0.00000	1.00000	0.00000	0.00000
LG23_5005000_5010000	104.00000	0.00000	0.00665	0.00603	0.00894	7.00000	0.00683	0.00651	0.00683	0.00655	0.00391	-0.04075	0.00663	-0.00004	0.00145	0.01205	0.21951	1.81882	-0.00360	0.00000	1.00000	0.00000	0.00000
LG23_5125000_5130000	67.00000	0.00000	0.00107	0.00555	0.00769	8.00000	0.00419	0.00602	0.00384	0.00580	0.58434	0.24782	0.00502	-0.00009	0.00192	0.00918	0.38298	1.82979	-0.00921	0.00000	1.00000	0.00000	0.00000
LG23_5570000_5575000	118.00000	0.00000	0.00397	0.01087	0.00983	3.00000	0.00601	0.00899	0.00604	0.00907	-0.03824	-0.05331	0.00843	0.00093	0.00335	0.01485	0.39669	1.76033	0.06361	0.00000	1.00000	0.00000	0.00000
LG23_5615000_5620000	62.00000	0.00000	0.00339	0.00487	0.00487	2.00000	0.00354	0.00404	0.00362	0.00426	-0.12952	-0.34275	0.00382	0.00003	0.00127	0.00635	0.33231	1.66154	0.00472	0.00000	1.00000	0.00000	0.00000
LG23_6315000_6320000	57.00000	0.00000	0.00105	0.00989	0.00105	1.00000	0.00097	0.00497	0.00092	0.00479	0.30230	0.23262	0.00380	0.00083	0.00021	0.00821	0.05538	2.16000	0.13271	0.00000	1.00000	0.00000	0.00000
LG23_7425000_7430000	64.00000	0.00000	0.00185	0.00575	0.00555	3.00000	0.00341	0.00442	0.00324	0.00495	0.33650	-0.68049	0.00385	-0.00007	0.00103	0.00842	0.26706	2.18991	-0.00995	0.00000	1.00000	0.00000	0.00000
LG23_7765000_7770000	84.00000	0.00000	0.00272	0.01025	0.00460	3.00000	0.00291	0.00623	0.00321	0.00651	-0.57889	-0.26819	0.00508	0.00050	0.00084	0.01046	0.16476	2.05950	0.05673	0.00000	1.00000	0.00000	0.00000
LG23_8525000_8530000	98.00000	0.00000	0.00229	0.01435	0.00374	4.00000	0.00251	0.00814	0.00264	0.00792	-0.31595	0.17468	0.00656	0.00124	0.00374	0.01081	0.57042	1.64789	0.11261	0.00000	1.00000	0.00000	0.00000
LG23_10385000_10390000	101.00000	0.00000	0.00516	0.00620	0.00950	9.00000	0.00613	0.00695	0.00642	0.00687	-0.29580	0.07397	0.00667	0.00013	0.00165	0.01528	0.24785	2.29260	0.01042	0.00000	1.00000	0.00000	0.00000
LG23_10735000_10740000	115.00000	0.00000	0.00456	0.01699	0.00228	1.00000	0.00293	0.00903	0.00299	0.00844	-0.14028	0.45514	0.00822	0.00224	0.00062	0.01699	0.07563	2.06723	0.16949	0.00000	1.00000	0.00000	0.00000
LG23_11515000_11520000	103.00000	0.00752	0.00501	0.00794	0.00104	1.00000	0.00228	0.00317	0.00265	0.00393	-0.88067	-1.23229	0.01189	0.00916	0.00982	0.01504	0.82537	1.26439	0.64685	1.00000	0.00000	0.00000	0.00000
LG23_11905000_11910000	61.00000	0.00000	0.00147	0.00753	0.00377	4.00000	0.00197	0.00479	0.00229	0.00495	-0.89116	-0.21240	0.00388	0.00051	0.00147	0.00963	0.37725	2.47904	0.07569	0.00000	1.00000	0.00000	0.00000
LG23_12325000_12330000	69.00000	0.00000	0.00587	0.00629	0.00231	3.00000	0.00303	0.00344	0.00358	0.00376	-0.97569	-0.55320	0.00573	0.00249	0.00126	0.00943	0.21951	1.64634	0.29606	0.00000	1.00000	0.00000	0.00000
LG23_12755000_12760000	103.00000	0.00000	0.00315	0.01492	0.00357	3.00000	0.00304	0.00776	0.00294	0.00810	0.20470	-0.26914	0.00865	0.00325	0.00042	0.01429	0.04858	1.65182	0.24714	0.00000	1.00000	0.00000	0.00000
LG23_13385000_13390000	99.00000	0.00000	0.00314	0.01486	0.00272	1.00000	0.00282	0.00716	0.00257	0.00770	0.62067	-0.45398	0.00648	0.00149	0.00063	0.01319	0.09695	2.03591	0.13997	0.00000	1.00000	0.00000	0.00000
LG23_13965000_13970000	123.00000	0.00021	0.00063	0.01866	0.00629	4.00000	0.00334	0.01024	0.00303	0.01093	0.65071	-0.40363	0.01040	0.00361	0.00126	0.01447	0.12094	1.39082	0.22466	1.00000	0.00000	0.00000	0.00000
LG23_14955000_14960000	77.00000	0.00000	0.00253	0.00865	0.00506	3.00000	0.00333	0.00550	0.00332	0.00600	0.01355	-0.54245	0.00489	0.00047	0.00105	0.00844	0.21583	1.72662	0.05499	0.00000	1.00000	0.00000	0.00000
LG23_15125000_15130000	44.00000	0.00000	0.00402	0.00296	0.00233	6.00000	0.00323	0.00217	0.00278	0.00232	1.02600	-0.39252	0.00291	0.00021	0.00042	0.00635	0.14516	2.17742	0.04141	0.00000	1.00000	0.00000	0.00000
LG23_15175000_15180000	88.00000	0.00000	0.00167	0.01417	0.00250	9.00000	0.00204	0.00696	0.00183	0.00730	0.74242	-0.30123	0.00541	0.00091	0.00063	0.01000	0.11563	1.85011	0.09886	0.00000	1.00000	0.00000	0.00000
LG23_16610000_16615000	56.00000	0.00000	0.00453	0.00453	0.00247	4.00000	0.00307	0.00287	0.00307	0.00307	0.01828	-0.40856	0.00317	0.00020	0.00021	0.00741	0.06498	2.33935	0.03485	0.00000	1.00000	0.00000	0.00000
LG23_16820000_16825000	101.00000	0.00000	0.00423	0.00322	0.01289	9.00000	0.00720	0.00708	0.00750	0.00706	-0.25880	0.01782	0.00698	-0.00015	0.00121	0.01188	0.17308	1.70192	-0.01194	0.00000	1.00000	0.00000	0.00000
LG23_16975000_16980000	52.00000	0.00021	0.00251	0.00419	0.00398	2.00000	0.00270	0.00348	0.00284	0.00358	-0.33157	-0.17930	0.00420	0.00111	0.00168	0.00628	0.39889	1.49584	0.16460	1.00000	0.00000	0.00000	0.00000
LG23_17355000_17360000	107.00000	0.00000	0.00269	0.00580	0.01366	20.00000	0.00782	0.00845	0.00716	0.00852	0.59666	-0.05772	0.00845	0.00032	0.00228	0.01428	0.26939	1.68980	0.02084	0.00000	1.00000	0.00000	0.00000
LG23_17575000_17580000	119.00000	0.00000	0.00021	0.01664	0.00790	10.00000	0.00427	0.01061	0.00355	0.01075	1.28906	-0.08501	0.00797	0.00053	0.00125	0.01456	0.15652	1.82609	0.03767	0.00000	1.00000	0.00000	0.00000
LG23_17645000_17650000	99.00000	0.00000	0.00468	0.00916	0.00631	3.00000	0.00470	0.00659	0.00481	0.00677	-0.15814	-0.17131	0.00560	-0.00005	0.00081	0.01018	0.14545	1.81818	-0.00461	0.00000	1.00000	0.00000	0.00000
LG24_715000_720000	134.00000	0.00000	0.00745	0.00768	0.01607	6.00000	0.01009	0.01080	0.01030	0.01040	-0.13155	0.25012	0.01032	-0.00012	0.00536	0.01490	0.51880	1.44361	-0.00653	0.00000	1.00000	0.00000	0.00000
LG24_3425000_3430000	66.00000	0.00000	0.00585	0.00293	0.00502	3.00000	0.00471	0.00346	0.00476	0.00348	-0.06768	-0.04174	0.00450	0.00042	0.00125	0.00815	0.27835	1.80928	0.05345	0.00000	1.00000	0.00000	0.00000
LG24_4065000_4070000	65.00000	0.00000	0.00187	0.00604	0.00562	4.00000	0.00343	0.00462	0.00328	0.00511	0.28268	-0.60867	0.00400	-0.00002	0.00042	0.00854	0.10405	2.13295	-0.00314	0.00000	1.00000	0.00000	0.00000
LG24_4275000_4280000	76.00000	0.00000	0.00391	0.00721	0.00453	2.00000	0.00313	0.00514	0.00370	0.00514	-0.97978	-0.00776	0.00467	0.00054	0.00021	0.00906	0.04412	1.94118	0.06601	0.00000	1.00000	0.00000	0.00000
LG24_5040000_5045000	119.00000	0.00000	0.00541	0.01186	0.00749	7.00000	0.00574	0.00802	0.00565	0.00847	0.10576	-0.34834	0.00863	0.00175	0.00354	0.01415	0.40964	1.63855	0.12212	0.00000	1.00000	0.00000	0.00000
LG24_5645000_5650000	119.00000	0.00000	0.00451	0.00410	0.01580	17.00000	0.00860	0.00803	0.00890	0.00872	-0.21230	-0.50929	0.00799	-0.00033	0.00308	0.01375	0.38516	1.72040	-0.02185	0.00000	1.00000	0.00000	0.00000
LG24_6340000_6345000	82.00000	0.00000	0.00416	0.01018	0.00270	2.00000	0.00328	0.00575	0.00300	0.00564	0.59212	0.12155	0.00668	0.00217	0.00249	0.01164	0.37306	1.74093	0.20751	0.00000	1.00000	0.00000	0.00000
LG24_6750000_6755000	89.00000	0.00000	0.00482	0.01153	0.00231	2.00000	0.00292	0.00664	0.00312	0.00606	-0.40856	0.61471	0.00588	0.00110	0.00126	0.01237	0.21386	2.10297	0.11169	0.00000	1.00000	0.00000	0.00000
LG24_6965000_6970000	87.00000	0.00000	0.00399	0.01050	0.00378	8.00000	0.00326	0.00567	0.00340	0.00626	-0.26374	-0.60107	0.00630	0.00183	0.00084	0.01092	0.13333	1.73333	0.18300	0.00000	1.00000	0.00000	0.00000
